datetime,city,state,country,shape,duration (seconds),comments,latitude,longitude
8/12/2013,yucaipa,ca,us,circle,50.5,Caught circular object in photograph.,34.0336111,-117.0422222
8/12/2013,arlington heights,il,us,egg,180,CLEARDAY SIGHTING.,42.0883333,-87.9805556
8/12/2013,greensboro,nc,us,cylinder,1200,There was a cylinder shape object that was stationary had to be atleast 20&#44000 ft and stayed there for about 20min.Then it vanished.,36.0725,-79.7922222
8/12/2013,vicksburg,mi,us,fireball,1,Streak of light heading up at a 60d angle.  It looked just like a meteor but going up not coming down.,42.12,-85.5327778
8/12/2013,western,ma,,changing,3600,Blinking spheres along with electric blue and red &#39solid&#39 spheres,31.791702,-7.09262
8/12/2013,zeigler,il,us,fireball,180,Orange fireball in the sky.,37.8994444,-89.0519444
8/12/2013,salinas (~1 hour past; on hwy 101),ca,us,cylinder,3,Huge pulsing object shoots across sky toward ocean.,36.6777778,-121.6544444
8/12/2013,rochester,wa,us,circle,600,Viewed on different evenings overhead and on the western horizon&#44originally thought it was a star or airplane headlight.,46.8219444,-123.095
8/12/2013,devils tower,wy,us,light,10,Multiple green orbs of light moved randomly on a hillside.,44.5891667,-104.6961111
8/12/2013,jefferson,oh,us,fireball,30,Orange spherical light moving erratically.,41.7386111,-80.77
8/12/2013,lincoln,ca,us,triangle,1200,Triangular red green and blue glowing &amp; flashing object in Lincoln CA night sky.,38.8916667,-121.2919444
8/12/2013,massena,ny,us,triangle,2,Triangular aircraft with blue and white lights seen by 3 in upstate NY.,44.9280556,-74.8922222
8/12/2013,hanford,ca,us,sphere,180,About 4 days earlier my husband was working on the flight line at NAS Lemoore ca and he and two of his coworkers saw three brights s,36.3275,-119.6447222
8/12/2013,franklin,in,us,fireball,900,Fiery orbs moving into formations while dropping smaller orbs.,39.4805556,-86.055
8/12/2013,stevensville,mi,us,light,180,Bright green light,42.0144444,-86.5194444
8/12/2013,fort nelson (canada),bc,ca,unknown,120,Low slow silent craft lights in diamond shape 3 bright white 1 bright red no flashing seen at night,58.816667,-122.533333
8/12/2013,menomonee falls,wi,us,triangle,90,Please click&#33 UFO orbs observed over MULTIPLE YEARS WITH HARD EVIDENCE&#33 Please help&#33&#33&#33&#33,43.1788889,-88.1172222
8/12/2013,menomonee  falls,wi,us,triangle,90,Please click multiple sightings over years in waukesha county with hard evidence&#33,43.1788889,-88.1172222
8/12/2013,federal way,wa,us,light,60,Small bluish light moving through the sky changed direction then sped off out of sight,47.3225,-122.3113889
8/13/2013,fence,wi,us,diamond,360,Huge orange diamond shaped object hovering in the sky&#44turned yellow then slowly faded away,45.7444444,-88.4241667
8/13/2013,chicago,il,us,,3,Not a clear object but a very clear light 3 blinks and movement.,41.85,-87.65
8/13/2013,woburn,ma,us,triangle,3600,Two triangle shaped crafts one with red &amp; green lights the other white/violet lights.,42.4791667,-71.1527778
8/13/2013,san diego (north of),ca,us,circle,6,Round black object low over the 15 North by Escondido.,32.7152778,-117.1563889
8/13/2013,fitchburg,ma,us,unknown,5400,Loud pulsating humming sound hovering over my house.,42.5833333,-71.8027778
8/13/2013,las vegas,nv,us,changing,7200,8/13/13 Three UFOs were spotted over Las Vegas each object changed shape.,36.175,-115.1363889
8/13/2013,san diego,ca,us,formation,2700,Formation of 3 objects over Garbage Beach in San Diego.,32.7152778,-117.1563889
8/13/2013,mchenry,il,us,unknown,60,Pulses of steady white light 10 seconds apart 10-15 degrees covered in 1 minute.,42.3333333,-88.2666667
8/13/2013,east wenatchee,wa,us,triangle,120,3 lights in a triangle shape that were different color from the stars.,47.4158333,-120.2919444
8/13/2013,okemos,mi,us,circle,60,Full moon kind of object moving across the sky.,42.7222222,-84.4275
8/13/2013,heraklion (crete) (greece),,,light,2,Not a falling star.,35.338735,25.144213
8/13/2013,southbury,ct,us,other,240,Southbury CT large black aircraft flying low near Woodbury CT.,41.4813889,-73.2136111
8/13/2013,wahiawa,hi,us,light,3600,Glowing and flashing lights over Waianae mountain range near Schofield.,21.5027778,-158.0236111
8/13/2013,wahiawa,hi,us,light,3600,Glowing and flashing lights over Waianae mountain range near Schofield.  ((NUFORC Note:  Venus or Arcturus?  PD)),21.5027778,-158.0236111
8/13/2013,houston,tx,us,light,180,Falling light then vanished.,29.7630556,-95.3630556
8/13/2013,orlando,fl,us,disk,40,Large ufo sighting in Orlando Fl.,28.5380556,-81.3794444
8/13/2013,tybee island,ga,us,fireball,120,Fiery red lights appear and disappear above the Atlantic just off the coast of Tybee Island.,32,-80.8458333
8/13/2013,vancouver,wa,us,light,600,2 lights alternating from blue to red moving strangely for about 10 minutes in night sky.,45.6388889,-122.6602778
8/13/2013,ft. lauderdale,fl,us,disk,120,Equal in size to 2/3rds of a football field. Bright orange/melon single lighting covering entire craft. Moved from ocean beach area 150,26.1219444,-80.1436111
8/13/2013,arden,on,,circle,44,Round orange object crosses the the clear calm night sky NW to SE in 45 sec 22:00. No sound or navigation lights.,44.720484,-76.923818
8/13/2013,ravenna,oh,us,sphere,30,Orange sphere hovering looked almost like fire,41.1575,-81.2422222
8/13/2013,redmond,wa,us,light,7200,Me and my husband and two kids went outside to check out the meteor storm and they sort of were in and out of the house but I stayed ou,47.6741667,-122.1202778
8/13/2013,batavia,ny,us,light,900,Green lights over batavia ny,42.9980556,-78.1877778
8/13/2013,cannon beach,or,us,circle,420,Dim white light went to a super white pulsed 3 blue luminated rings . after 30 seconds the lights retracted back tothe white light then,45.8919444,-123.9602778
8/13/2013,kamloops (canada),bc,ca,light,60,Two &quot;satellites&quot; observed with identical trajectory/speed - similar to ISS observation account on Aug 8/2013 C2C episode.,50.666667,-120.333333
8/13/2013,lake winnange (canada),on,,sphere,120,two men blinded at Winnange Lake by a laser-like light emanating from a high fliying UFO.,49.783725,-93.696211
8/13/2013,fort dodge,ia,us,cigar,2,A Glimpse of Rarity.,42.4975,-94.1677778
8/13/2013,corte madera,ca,us,light,10,Light object flashes then disappears over house.,37.9255556,-122.5263889
8/14/2013,franklin,in,us,fireball,10,Fireball traversing laterally across the sky between Franklin and Bargersville.,39.4805556,-86.055
8/14/2013,rochester,wa,us,flash,120,Flashes of light during meteor shower,46.8219444,-123.095
8/14/2013,sylvania,oh,us,rectangle,180,Sylvania Sighting behind McCord Junior High.,41.7188889,-83.7130556
8/14/2013,tahoe city,ca,us,,7200,I was actually looking for bigfoot. We spent alot of time camping this summer mostly around Tahoe City CA. We&#39d go for night hikes w,39.1722222,-120.1377778
8/14/2013,phoenix,az,us,light,180,Amber-Orange light over Phoenix.,33.4483333,-112.0733333
8/14/2013,key west,fl,us,cigar,300,Large black cigar shape&#44no lights or sound.,24.5552778,-81.7827778
8/14/2013,plantation,fl,us,light,240,Bright light goes dim and bright in equal sequince traveling frome South to North ata very hight altitude,26.1272222,-80.2333333
8/14/2013,wethersfield,ct,us,sphere,3,Spherical object appears in sky above building circles to the right and drops below roofline. video available,41.7141667,-72.6530556
8/14/2013,west new york,nj,,disk,50,This object was moving at a speed I&#39m not familiar with. Flight path was west to east&#44on this day the sky was clear  sunny blue sky. I,40.78306,-73.971249
8/14/2013,alma,ar,us,fireball,300,2 Fireballs trailing an aircraft . making erratic movements one which was vertical .,35.4777778,-94.2216667
8/14/2013,massillon,oh,us,triangle,600,Fireballs over Massillon Ohio that formed a triangle and took off.,40.7966667,-81.5216667
8/14/2013,waldoboro,me,us,disk,10,A metallic disk with a red light on top flew slowly across the sky then disappeared.,44.0952778,-69.3761111
8/14/2013,seminary,ms,us,triangle,300,Saw a triangular slow moving and silent craft hovering above highway.,31.5622222,-89.4975
8/14/2013,buckeye,az,us,light,300,Lights over Buckeye near mountains.,33.3702778,-112.5830556
8/14/2013,north myrtle beach,sc,us,sphere,120,Large amber/orange sphere glowing above beach no sound no blinking lights sitting still for 1-2 min. disappeared into thin air.,33.8158333,-78.6802778
8/14/2013,winchendon,ma,us,triangle,30,Only seen for a brief 30 seconds and they all traveled same speed and dissappeared at same time.,42.6861111,-72.0444444
8/14/2013,romeoville,il,us,fireball,1800,Orange/Yellow/Red Sphere or Orb seen in Romeoville IL in night sky followed by low flying helicopters  TWO seperate sightings.,41.6475,-88.0894444
8/14/2013,allentown (upper macungie twsp),pa,us,triangle,600,12 bright orange flashing objects coming east to west in staggered formation slowly disappearing in the sky in Upper Macungie Twsp.,40.6083333,-75.4905556
8/14/2013,captiva,fl,us,oval,3600,SECOND SIGHTINGS OF GLOWING ELONGATED/FOOTBALL SHAPED UFOS WITH A DIRECT CORRELATION TO OUR NINTH SIGHTIN,26.5216667,-82.1894444
8/14/2013,bakersfield,ca,us,light,600,Small white lights over BAKERSFIELD CA,35.3733333,-119.0177778
8/14/2013,gardner,ks,us,triangle,1395,The Object was Triangle Shaped Had blinking colors of Red White Green and Shaked as it tried to move as confirmed by 4 people.,38.8108333,-94.9269444
8/14/2013,santa fe,tx,us,fireball,240,2 stationary fireballs.,29.3777778,-95.1055556
8/14/2013,shoshone,id,us,light,60,Extremely bright light at a high rate of speed.,42.9361111,-114.405
8/14/2013,new delhi (india),,,light,300,Me and my family were driving through a parallel road to highway ( NH24) heading from ghazipur border to Delhi the site of event was b,28.635308,77.22496
8/15/2013,banks,ms,us,sphere,300,Three bright spheres in triangle formation hovering above horizon. Slowly moved apart while one remained stationary.,34.8258333,-90.2297222
8/15/2013,colorado springs,co,us,formation,300,Bright orange objects floating near NORAD.,38.8338889,-104.8208333
8/15/2013,north east,md,us,unknown,15,They remained stationary as the flashed.,39.6,-75.9416667
8/15/2013,wallingford,ct,us,other,5,Broad daylight no clouds unobstructed view of shiny object..,41.4569444,-72.8236111
8/15/2013,clinton,me,us,cigar,60,Disturbing sightings in Maine.,44.6377778,-69.5036111
8/15/2013,stow,oh,us,light,120,Big bright light that didn&#39t move then dimmed into two littles lights and moved away and disappeared.,41.1594444,-81.4405556
8/15/2013,warm springs,ga,us,cylinder,2700,Orb dancing across the sky while ufo was near&#33,32.8902778,-84.6811111
8/15/2013,blue springs (east of),mo,us,other,60,Solid black bat shaped flat silent and slow flying large object over I 70 East of Blue Springs Missouri,39.0169444,-94.2813889
8/15/2013,cherokee,nc,us,diamond,180,There was a haze or disruption around object,35.4741667,-83.315
8/15/2013,haus (germany),,de,triangle,5,Triangular craft seen flying fast and high then disappeared.,47.583333,9.866667
8/15/2013,cherokee,nc,us,diamond,180,Grey  oval diamond shaped craft with v like indention in center.,35.4741667,-83.315
8/15/2013,watervliet,ny,us,circle,1200,Silvery shiny orb hovered above for 20 minutes.,42.73,-73.7016667
8/15/2013,fairhope,al,us,disk,10,2 different objects on the same day at 2 different times.,30.5227778,-87.9033333
8/15/2013,bude,ms,us,cylinder,300,Two white cylinder shaped objects with black bands in middle fly over Bude Ms.,31.4627778,-90.85
8/15/2013,bauxite,ar,us,sphere,20,Saw metallic spherical object disappeared in the sky,34.5555556,-92.5211111
8/15/2013,cleveland,oh,us,light,300,3 white orbs over Lake Erie.,41.4994444,-81.6955556
8/15/2013,scottsdale,az,us,cylinder,900,Three bright orange low object under the monsoon clouds witnessed by two people.,33.5091667,-111.8983333
8/15/2013,orlando,fl,us,light,2100,I figure they may have got caught in the hurricane and were fleeing west to get out of the storm.,28.5380556,-81.3794444
8/15/2013,freiburg (germany),,de,unknown,60,Very bright large flying object moving very fast without any jet contrails in a clear sky,50.916667,13.366667
8/15/2013,milford,nh,us,sphere,14,Approximately between 20:45 an 21:00 on the night of Aug. 15th 2013 in the town of Milford NH. I was walking out walking my dog down,42.8352778,-71.6494444
8/15/2013,maryville,tn,us,unknown,120,Saw a large mass moving sporadically with white and red (inconsistent) blinking lights and a humming sounds in waves.,35.7563889,-83.9705556
8/15/2013,avalon,nj,us,triangle,600,Large black slow moving silent stingray shaped aircraft with 2 bright front headlights- red and green taillight,39.1011111,-74.7180556
8/15/2013,captiva,fl,us,oval,3900,THIRD SIGHTING IN 3 NIGHTS OF A SILVER-GOLD ELONGATED/FOOTBALL SHAPED UFOS EMERGING FROM THE GULF OF MEXICO AND POSSIBLE SECOND SIGHTI,26.5216667,-82.1894444
8/15/2013,sterling heights,mi,us,light,50,Observed two plasma like orbs of difused light moving East to west at afast clip and low altitude.,42.5802778,-83.0302778
8/15/2013,lahaska/new hope,pa,,formation,600,Row cluster containing approx. 50 star like lights in a line or row formation not perfectly spaced. Each moving very slightly independ,40.314313,-75.01212
8/15/2013,mission viejo,ca,us,circle,120,Object bright orange in color&#44no noise heard&#44moved slowly and became smaller and disappeared,33.6,-117.6711111
8/15/2013,cedar grove,nc,us,circle,15,Greenish circles right above the treeline.  As big as a car and moving together,36.1675,-79.1680556
8/15/2013,coeur d&#39alene,id,us,light,60,White bright star was there then vanished.,47.6777778,-116.7794444
8/15/2013,round rock,tx,us,sphere,5,Blue-green light falls from sky.,30.5080556,-97.6786111
8/15/2013,lake wales,fl,us,sphere,5,Around 10pm on August 2013 myself and a friend were standing in his driveway(facing south) shooting the breeze when we both witnessed t,27.9011111,-81.5861111
8/15/2013,foxboro,ma,us,disk,60,Orange disk shaped object moving across the sky in Foxboro MA,42.0583333,-71.25
8/15/2013,toronto (canada),on,ca,circle,1200,Bright blue circular object over Downsview Ontario Canada,43.666667,-79.416667
8/15/2013,forks,wa,us,light,120,Solid white light being followed by U.S. fighter jet.,47.9505556,-124.3841667
8/15/2013,erie,pa,us,disk,900,((HOAX??))  Ufo visiting my neighbors.,42.1291667,-80.0852778
8/16/2013,west union,wv,us,circle,3600,A big ball was over our head and it did not seem from this world as i know?,37.5913889,-80.5438889
8/16/2013,madison,wi,us,fireball,600,Five fireball looking objects appeared moving at high speeds from the northwest moving south southeast. One after another they moved a,43.0730556,-89.4011111
